ConfirmedDate,LabNo,ALSC,Station,DepthMeters,SampleDate,Time,SO4,NO3,CI,F,ANC,DIC,DOC,SIO2,CA2+,MG2+,Na+,K+,NH4+,AL_TD,AL_TM,AL_OM,AL_IM,LABPH,AIREQPH,TRUCOLOR,SCONDUCT,TOTAL_PHOS,CHLOROPHYLL
2001.04.01,01X0305,050684,91,0,2001.04.02,1325,5.880,0.667,0.450,0.089,98.430,2.440,4.275,4.820,3.300,0.590,0.880,0.300,0.048,46,36,44,0,6.278,7.200,30,30.19,,
2001.04.01,01X0306,050684,92,0,2001.04.02,1327,5.890,0.668,0.400,0.091,96.560,2.340,4.371,4.750,3.320,0.590,0.880,0.300,0.049,47,37,40,0,6.294,7.160,30,30.19,,
2001.04.01,01X0307,050684,93,0,2001.04.02,1330,5.860,0.652,0.400,0.092,95.040,2.550,4.328,4.900,3.310,0.590,0.880,0.300,0.049,49,35,41,0,6.279,7.200,30,30.19,,
2001.05.01,01X0503,050684,1,0,2001.05.08,1132,4.610,1.255,0.320,0.082,62.230,1.110,3.941,4.700,2.750,0.470,0.720,0.270,0.034,75,46,50,0,6.643,6.970,30,24.25,,
2001.06.01,01X0606,050684,91,0,2001.06.07,1225,4.720,0.783,0.340,0.088,62.180,0.870,4.059,3.960,2.750,0.470,0.730,0.280,0.036,48,52,53,0,6.533,6.820,35,24.35,,
2001.06.01,01X0607,050684,92,0,2001.06.07,1227,4.740,0.789,0.340,0.087,62.130,0.870,4.052,4.030,2.760,0.460,0.730,0.280,0.037,51,47,50,0,6.562,6.820,30,24.25,,
2001.06.01,01X0608,050684,93,0,2001.06.07,1229,4.730,0.788,0.340,0.087,62.860,0.850,4.081,4.000,2.800,0.470,0.730,0.270,0.037,46,51,53,0,6.612,6.760,35,23.96,,
2001.07.01,01X0826,050684,1,0,2001.07.03,1230,4.750,0.449,0.370,0.089,66.310,0.910,5.104,4.780,2.760,0.470,0.740,0.270,0.001,58,51,52,0,6.684,6.950,40,23.62,,
2001.08.01,01X1143,050684,1,0,2001.08.06,1000,4.880,0.189,0.390,0.098,74.760,1.220,4.844,3.730,2.920,0.490,0.750,0.280,0.039,40,43,46,0,6.647,6.990,40,25.19,,
2001.09.01,01X1454,050684,1,0,2001.09.11,1330,5.050,0.080,0.350,0.105,73.160,1.050,4.305,3.330,2.740,0.520,0.760,0.270,0.031,24,42,40,2,6.786,7.150,30,24.89,,
2001.10.01,01X1624,050684,1,0,2001.10.10,1215,5.080,0.135,0.400,0.081,101.420,1.440,4.449,3.410,3.010,0.520,0.780,0.290,0.020,28,42,38,4,6.752,7.180,30,26.53,,
2001.11.01,01X1738,050684,1,0,2001.11.14,1207,6.110,0.249,0.410,0.097,60.560,1.410,4.027,3.950,2.920,0.540,0.810,0.290,0.024,25,35,38,0,6.615,7.170,30,26.93,,
2001.12.01,01X1805,050684,1,0,2001.12.06,1100,5.250,0.363,0.430,0.098,88.870,1.350,4.021,4.120,3.000,0.520,0.820,0.290,0.031,35,31,35,0,6.668,7.050,40,27.32,,
2002.01.01,02X0040,050684,1,0,2002.01.08,1000,5.520,0.392,0.410,0.098,96.880,1.420,4.438,4.220,3.330,0.580,0.880,0.300,0.024,35,40,33,7,6.718,7.060,30,29.11,,
2002.02.01,02X0134,050684,1,0,2002.02.07,1040,5.590,0.586,0.430,0.090,91.080,1.490,4.349,3.810,3.220,0.580,0.890,0.300,0.037,40,34,31,3,6.691,7.180,25,29.40,,
2002.03.01,02X0194,050684,1,0,2002.03.04,1150,5.720,0.917,0.510,0.093,89.390,1.840,4.501,4.840,3.290,0.590,0.940,0.310,0.032,50,38,36,2,6.505,7.090,30,30.59,,
2002.04.01,02X0360,050684,91,0,2002.04.03,1115,5.430,1.392,0.480,0.086,68.230,2.200,4.249,5.280,2.940,0.550,0.850,0.280,0.040,80,49,50,0,6.303,6.880,35,27.93,,
2002.04.01,02X0361,050684,92,0,2002.04.03,1117,5.400,1.381,0.480,0.089,68.350,2.160,4.309,5.320,2.940,0.550,0.850,0.280,0.054,83,51,49,2,6.291,6.850,35,28.03,,
2002.04.01,02X0362,050684,93,0,2002.04.03,1119,5.370,1.384,0.470,0.086,72.510,2.200,4.346,5.370,2.940,0.550,0.850,0.280,0.038,79,49,49,0,6.272,6.880,35,28.13,,
2002.05.01,02X0487,050684,1,0,2002.05.02,0932,4.910,0.835,0.400,0.085,61.250,0.950,4.267,4.630,2.750,0.430,0.720,0.260,-0.006,89,49,50,0,6.512,6.960,30,24.21,,
2002.06.01,02X0630,050684,1,0,2002.06.10,1030,5.450,0.344,0.410,0.103,71.060,1.100,4.527,4.830,2.780,0.460,0.760,0.270,0.028,75,51,47,4,6.579,6.950,35,24.60,,
2002.07.01,02X0932,050684,1,0,2002.07.08,1045,5.080,0.112,0.390,0.100,87.680,1.230,4.577,3.800,2.990,0.490,0.800,0.270,0.023,5,41,38,3,6.762,7.040,35,25.05,,
2002.08.01,02X1298,050684,91,0,2002.08.12,1135,5.210,0.023,0.420,0.106,86.920,1.390,4.472,2.640,3.040,0.520,0.810,0.290,0.037,37,35,36,0,6.833,7.090,25,26.26,,
2002.08.01,02X1299,050684,92,0,2002.08.12,1137,5.210,0.023,0.410,0.085,86.660,1.390,4.622,2.610,3.030,0.510,0.820,0.310,0.042,36,36,35,1,6.763,7.050,25,25.97,,
2002.08.01,02X1300,050684,93,0,2002.08.12,1140,5.230,0.026,0.410,0.118,86.990,1.380,4.399,2.480,3.050,0.510,0.800,0.280,0.066,56,35,36,0,6.761,6.980,20,25.48,,
2002.09.01,02X1537,050684,91,0,2002.09.16,1315,5.580,0.036,0.400,0.117,86.160,1.290,3.933,2.720,2.810,0.520,0.810,0.260,0.025,18,33,32,1,6.712,7.120,25,26.00,,
2002.09.01,02X1538,050684,92,0,2002.09.16,1317,5.550,0.039,0.380,0.117,81.360,1.290,3.954,2.700,2.830,0.520,0.810,0.260,0.037,20,33,32,1,6.735,6.800,25,26.00,,
2002.09.01,02X1539,050684,93,0,2002.09.16,1320,5.610,0.062,0.430,0.114,68.170,1.290,3.980,2.730,2.800,0.520,0.810,0.260,0.051,20,33,32,1,6.690,6.940,25,25.71,,
2002.10.01,02X1659,050684,1,0,2002.10.08,1120,5.780,0.049,0.430,0.111,85.390,1.190,4.218,2.980,3.600,0.550,0.890,0.300,0.018,20,26,24,2,6.786,7.050,20,27.23,,
2002.11.01,02X1745,050684,1,0,2002.11.06,1215,6.030,0.115,0.440,0.105,79.810,1.260,3.992,3.220,2.930,0.560,0.810,0.280,0.021,11,18,21,0,6.697,6.990,20,27.72,,
2002.12.01,02X1842,050684,1,0,2002.12.05,0945,6.260,0.197,0.460,0.105,77.120,1.300,4.224,3.830,3.150,0.580,0.850,0.290,0.021,19,25,23,2,6.642,6.850,25,28.21,,
2003.01.01,03X0001,050684,1,0,2003.01.02,0930,6.130,0.264,0.430,0.091,85.020,1.340,4.209,3.670,3.150,0.590,0.860,0.300,0.020,28,32,31,1,6.541,7.060,20,28.31,,
2003.02.01,03X0104,050684,1,0,2003.02.05,0940,6.130,0.293,0.420,0.094,87.810,1.800,4.247,4.140,3.290,0.590,0.880,0.320,0.034,40,33,30,3,6.466,6.920,15,29.50,,
2003.03.01,03X0228,050684,1,0,2003.03.06,1303,6.670,0.363,0.470,0.112,93.390,2.090,4.167,4.750,3.640,0.680,0.930,0.350,0.035,33,33,29,4,6.366,7.050,20,31.68,,
2003.04.01,03X0321,050684,1,0,2003.04.01,1005,5.650,2.407,0.440,0.095,38.570,1.960,4.207,4.860,2.710,0.520,0.780,0.310,0.061,117,66,49,17,5.941,6.710,25,28.21,,
2003.05.01,03X0521,050684,1,0,2003.05.07,1245,5.220,0.782,0.430,0.089,64.710,1.080,4.303,4.500,2.930,0.520,0.790,0.280,0.020,75,43,42,1,6.493,6.850,30,26.50,,
2003.06.01,03X0661,050684,1,0,2003.06.09,1000,5.360,0.372,0.420,0.080,70.050,1.140,4.348,3.840,2.730,0.540,0.770,0.260,-0.006,57,36,35,1,6.590,6.910,30,25.30,,
2003.07.01,03X0818,050684,1,0,2003.07.08,0930,5.860,0.093,0.440,0.105,84.970,1.420,4.201,2.910,2.920,0.530,0.820,0.290,0.027,29,39,46,0,6.582,7.040,25,26.36,,
2003.08.01,03X0989,050684,1,0,2003.08.11,0955,5.320,0.022,0.380,0.095,78.890,1.220,4.809,1.760,2.820,0.500,0.770,0.260,0.004,27,33,38,0,6.542,7.100,25,25.54,,
2003.09.01,03X1182,050684,1,0,2003.09.03,1035,5.300,0.046,0.360,0.101,79.490,1.370,4.739,1.770,2.820,0.530,0.820,0.260,0.022,30,34,33,1,6.608,7.140,30,26.90,,
2003.10.01,03X1331,050684,91,0,2003.10.08,1055,5.810,0.106,0.460,0.084,83.240,1.140,4.510,2.150,2.960,0.540,0.840,0.290,0.031,32,35,34,1,6.625,7.060,30,26.14,,
2003.10.01,03X1332,050684,92,0,2003.10.08,1057,5.790,0.096,0.450,0.091,75.290,1.150,4.452,2.140,2.970,0.540,0.840,0.290,0.036,34,33,36,0,6.610,7.040,25,26.83,,
2003.10.01,03X1333,050684,93,0,2003.10.08,1100,5.760,0.099,0.450,0.092,83.480,1.160,4.677,2.180,2.960,0.540,0.840,0.280,0.036,34,32,33,0,6.648,7.060,30,26.24,,
2003.11.01,03X1620,050684,1,0,2003.11.05,0940,5.610,0.203,0.450,0.090,65.630,1.050,5.921,3.090,2.850,0.550,0.790,0.280,0.008,78,49,45,4,6.471,6.940,40,25.94,,
2003.12.01,03X1749,050684,1,0,2003.12.04,1005,5.550,0.339,0.400,0.086,60.330,0.860,6.361,4.100,2.580,0.520,0.790,0.270,0.010,95,56,53,3,6.494,6.800,40,25.19,,
2004.01.01,04X0031,050684,1,0,2004.01.08,1010,5.920,0.612,0.420,0.086,55.600,1.200,6.502,5.110,2.570,0.500,0.800,0.230,0.011,136,63,56,7,6.172,6.680,45,26.50,,
2004.02.01,04X0118,050684,1,0,2004.02.04,1027,6.270,0.583,0.490,0.084,64.910,1.450,6.356,5.260,2.960,0.560,0.870,0.280,0.035,122,60,53,7,6.224,6.780,45,29.10,,
2004.03.01,04X0217,050684,1,0,2004.03.04,0950,5.920,0.654,0.460,0.087,69.080,1.890,6.022,5.080,3.020,0.530,0.740,0.240,0.032,113,60,55,5,6.166,6.900,45,28.41,,
2004.04.01,04X0600,050684,91,0,2004.04.08,1245,4.700,1.231,0.340,0.068,50.160,2.070,5.220,5.390,2.490,0.430,0.670,0.230,0.039,123,70,60,10,5.851,6.500,40,24.40,,
2004.04.01,04X0601,050684,92,0,2004.04.08,1247,4.720,1.236,0.340,0.068,47.560,2.020,5.006,5.320,2.500,0.430,0.680,0.230,0.041,124,65,55,10,5.849,6.620,40,24.40,,
2004.04.01,04X0602,050684,93,0,2004.04.08,1250,4.730,1.234,0.340,0.068,49.430,1.990,5.116,5.240,2.510,0.430,0.690,0.230,0.039,122,64,56,8,5.854,6.690,40,24.30,,
2004.05.01,04X0730,050684,1,0,2004.05.06,1255,4.560,0.711,0.330,0.073,54.790,0.910,4.335,4.540,2.350,0.420,0.730,0.260,0.022,78,51,43,8,6.404,6.720,35,23.56,,
2004.06.01,04X0798,050684,91,0,2004.06.02,1030,4.500,0.453,0.330,0.076,50.170,0.840,5.052,3.850,2.670,0.430,0.740,0.230,0.014,78,42,40,2,6.499,6.860,40,23.50,,
2004.06.01,04X0799,050684,92,0,2004.06.02,1032,4.500,0.451,0.330,0.074,56.070,0.830,5.053,4.160,2.440,0.410,0.730,0.230,0.011,8,49,45,4,6.508,6.860,40,23.30,,
2004.06.01,04X0800,050684,93,0,2004.06.02,1034,4.470,0.452,0.330,0.075,58.780,0.830,5.058,3.940,2.510,0.420,0.750,0.230,0.013,79,49,45,4,6.526,6.850,40,23.30,,
2004.07.01,04X0927,050684,1,0,2004.07.06,1300,4.960,0.090,0.350,0.091,68.080,1.110,4.581,2.750,2.740,0.480,0.770,0.250,0.019,45,31,30,1,6.587,7.030,30,24.45,,
2004.08.01,04X1167,050684,1,0,2004.08.09,1005,4.990,0.030,0.330,0.100,74.260,1.180,4.481,2.050,2.850,0.490,0.760,0.230,-0.004,32,32,30,2,6.628,7.070,30,24.65,,
2004.09.01,04X1473,050684,1,0,2004.09.09,0945,4.560,0.058,0.310,0.092,69.460,1.270,5.524,2.110,2.760,0.470,0.730,0.230,0.031,61,40,39,1,6.411,6.830,40,23.73,,
2004.10.01,04X1589,050684,1,0,2004.10.07,1230,4.800,0.108,0.330,0.096,73.930,1.130,5.714,2.750,2.840,0.490,0.780,0.230,0.052,45,37,34,3,6.578,7.090,40,25.10,,
2004.11.01,04X1665,050684,1,0,2004.11.04,0930,4.800,0.179,0.360,0.091,77.070,1.060,4.785,3.090,2.850,0.500,0.780,0.240,0.019,36,36,35,1,6.640,7.000,35,25.50,,
2004.12.01,04X1786,050684,1,0,2004.12.14,0945,4.840,0.319,0.430,0.086,71.000,1.140,5.334,3.870,2.860,0.520,0.800,0.250,0.017,70,42,40,2,6.544,6.950,40,25.30,,
2005.01.01,05X0061,050684,1,0,2005.01.11,0945,5.280,0.537,0.390,0.090,63.720,1.470,6.004,4.530,2.890,0.510,0.830,0.260,0.043,89,40,36,4,6.317,6.840,40,26.73,,
2005.02.01,05X0161,050684,1,0,2005.02.09,1155,5.840,0.615,0.430,0.100,75.570,1.800,5.864,5.350,3.140,0.570,0.890,0.270,0.033,90,43,42,1,6.341,6.960,50,29.50,,
2005.03.01,05X0230,050684,91,0,2005.03.08,1132,5.560,0.525,0.430,0.087,83.130,2.130,6.002,4.930,3.220,0.550,0.890,0.270,0.020,75,46,41,5,6.284,7.000,35,29.60,,
2005.03.01,05X0231,050684,92,0,2005.03.08,1134,5.570,0.525,0.430,0.087,83.000,2.100,6.030,4.880,3.230,0.560,0.890,0.270,0.020,76,43,38,5,6.285,7.020,35,29.70,,
2005.03.01,05X0232,050684,93,0,2005.03.08,1136,5.550,0.520,0.430,0.086,84.370,2.070,5.901,4.820,3.220,0.560,0.890,0.270,0.020,74,41,37,4,6.288,7.020,35,29.00,,
2005.04.01,05X0568,050684,1,0,2005.04.07,1000,4.930,0.844,0.370,0.079,62.450,2.540,4.646,4.500,2.760,0.460,0.710,0.260,0.033,84,62,54,8,6.000,6.950,30,25.10,,
2005.05.01,05X0751,050684,1,0,2005.05.10,1235,4.690,0.565,0.330,0.077,57.420,0.970,4.511,4.600,2.490,0.410,0.700,0.260,0.017,83,51,50,1,6.536,6.800,25,23.13,,
2005.06.01,05X0854,050684,1,0,2005.06.13,1010,4.940,0.252,0.320,0.089,67.920,1.180,4.146,3.460,2.520,0.470,0.720,0.270,0.020,44,37,37,0,6.482,6.990,25,24.30,,
2005.07.01,05X1066,050684,1,0,2005.07.12,0950,4.650,0.065,0.340,0.083,71.560,1.180,4.430,3.060,2.580,0.440,0.720,0.250,0.010,35,31,27,4,6.578,6.970,25,24.25,,
2005.08.01,05X1383,050684,1,0,2005.08.10,0955,5.080,0.028,0.330,0.092,75.130,1.230,4.557,2.620,2.610,0.460,0.730,0.220,0.015,26,30,30,0,6.590,6.990,25,24.35,,
2005.09.01,05X1636,050684,1,0,2005.09.07,1215,4.950,0.020,0.310,0.085,72.810,1.180,4.421,2.250,2.600,0.470,0.730,0.240,0.001,17,32,31,1,6.570,7.030,25,24.00,,
2005.10.01,05X1867,050684,1,0,2005.10.11,1000,4.810,0.025,0.360,0.081,76.980,1.150,4.772,2.020,2.610,0.470,0.750,0.250,-0.003,27,27,30,0,6.623,7.010,25,24.24,,
2005.11.01,05X1956,050684,91,0,2005.11.03,1148,5.180,0.024,0.370,0.084,64.630,0.950,5.563,2.980,2.470,0.480,0.720,0.240,-0.001,60,44,37,7,6.614,6.860,35,24.14,,
2005.11.01,05X1957,050684,92,0,2005.11.03,1150,5.170,0.024,0.360,0.080,64.790,0.960,5.672,2.960,2.500,0.480,0.720,0.240,-0.003,60,39,38,1,6.572,6.920,35,23.84,,
2005.11.01,05X1958,050684,93,0,2005.11.03,1152,5.180,0.024,0.370,0.082,65.140,0.960,6.020,3.000,2.520,0.480,0.720,0.240,-0.002,59,40,36,4,6.594,6.860,35,23.84,,
2005.12.01,05X2034,050684,1,0,2005.12.07,0955,4.910,0.089,0.360,0.082,59.520,0.760,6.121,3.500,2.440,0.440,0.720,0.250,-0.001,87,55,52,3,6.463,6.810,45,22.83,,
2006.01.01,06X0060,050684,1,0,2006.01.11,1000,5.300,0.241,0.400,0.080,59.830,1.000,6.262,4.050,2.570,0.460,0.760,0.240,0.010,106,57,44,13,6.376,6.820,45,24.80,,
2006.02.01,06X0172,050684,1,0,2006.02.09,1000,4.980,0.814,0.350,0.084,44.450,1.330,6.155,5.410,2.410,0.430,0.720,0.230,0.014,132,79,72,7,5.960,6.620,45,23.84,,
2006.03.01,06X0267,050684,1,0,2006.03.09,0945,5.490,0.961,0.370,0.083,51.230,1.770,5.766,6.420,2.640,0.480,0.770,0.250,0.019,146,89,80,9,5.940,6.700,45,25.96,,
2006.04.01,06X0403,050684,91,0,2006.04.13,1115,4.150,0.493,0.350,0.052,54.150,2.110,4.271,4.290,2.250,0.390,0.620,0.220,0.015,106,56,53,3,6.023,6.830,30,21.00,,
2006.04.01,06X0404,050684,92,0,2006.04.13,1117,4.130,0.502,0.350,0.051,55.420,2.110,4.262,4.400,2.240,0.390,0.610,0.210,0.016,105,57,54,3,6.018,6.830,30,20.90,,
2006.04.01,06X0405,050684,93,0,2006.04.13,1119,4.170,0.507,0.360,0.049,54.370,2.080,4.308,4.290,2.260,0.400,0.610,0.210,0.015,104,59,54,5,6.019,6.830,30,20.80,,
2006.05.01,06X0495,050684,1,0,2006.05.08,0940,4.450,0.244,0.330,0.073,61.630,0.960,4.565,4.360,2.250,0.410,0.680,0.240,0.008,73,44,42,2,6.488,6.880,30,22.22,,
2006.06.01,06X0624,050684,1,0,2006.06.14,1015,4.410,0.035,0.320,0.074,65.210,1.010,4.953,3.730,2.280,0.420,0.700,0.250,-0.006,63,41,41,0,6.506,6.890,40,21.92,,
2006.07.01,06X0711,050684,1,0,2006.07.11,0942,4.160,0.030,0.310,0.080,63.590,1.030,6.227,3.110,2.320,0.410,0.680,0.240,0.026,80,44,42,2,6.402,6.840,50,21.40,,
2006.08.01,06X0844,050684,1,0,2006.08.07,1331,4.170,0.018,0.290,0.088,66.050,0.870,6.202,2.970,2.350,0.420,0.670,0.230,-0.006,63,31,32,0,6.525,6.940,50,21.41,,
2006.09.01,06X0985,050684,1,0,2006.09.11,1035,4.280,0.025,0.300,0.077,72.420,1.060,5.597,3.010,2.540,0.440,0.710,0.230,0.003,44,34,34,0,6.569,6.900,40,22.62,,
2006.10.01,06X1124,050684,1,0,2006.10.16,1228,4.410,0.082,0.320,0.072,71.850,1.010,5.501,3.060,2.420,0.440,0.730,0.260,0.014,41,35,33,2,6.580,6.880,35,23.26,,
2006.11.01,06X1160,050684,1,0,2006.11.01,1005,4.260,0.354,0.340,0.079,61.200,0.900,5.966,3.450,2.400,0.430,0.690,0.250,0.009,84,48,48,0,6.402,6.820,45,22.62,,
2006.12.01,06X1271,050684,1,0,2006.12.07,0945,4.110,0.632,0.360,0.067,56.170,0.840,6.337,4.030,2.430,0.420,0.700,0.240,0.009,96,58,58,0,6.399,6.710,50,22.83,,
2007.01.01,07X0046,050684,1,0,2007.01.08,0952,4.180,0.860,0.330,0.076,50.380,1.230,6.434,4.280,2.370,0.420,0.680,0.270,0.014,128,62,63,0,6.198,6.680,60,22.75,,
2007.02.01,07X0130,050684,1,0,2007.02.07,1010,4.640,1.201,0.370,0.077,60.730,1.820,6.475,6.260,2.620,0.490,0.780,0.310,0.004,124,73,64,9,6.045,6.770,55,25.25,,
2007.03.01,07X0178,050684,1,0,2007.03.01,0936,4.540,1.270,0.440,0.057,64.160,1.870,6.210,5.230,2.650,0.480,0.780,0.300,-0.001,113,68,62,6,6.087,6.840,45,24.70,,
2007.04.01,07X0375,050684,1,0,2007.04.11,1250,3.660,1.856,0.300,0.057,59.760,2.060,4.284,4.360,2.110,0.390,0.640,0.260,0.037,101,68,62,6,5.750,6.460,35,21.60,,
2007.05.01,07X0478,050684,1,0,2007.05.08,1040,3.600,1.411,0.270,0.069,52.550,0.950,4.530,4.400,2.280,0.370,0.630,0.270,0.005,105,54,44,10,6.344,6.720,35,21.00,,
2007.06.01,07X0597,050684,1,0,2007.06.14,0945,3.950,0.800,0.290,0.078,67.540,1.470,4.660,3.380,2.440,0.420,0.680,0.310,0.041,59,32,28,4,6.316,6.860,40,22.10,,
2007.07.01,07X0711,050684,1,0,2007.07.11,0955,3.910,0.273,0.270,0.076,71.870,1.250,4.356,2.430,2.440,0.410,0.690,0.270,0.015,37,29,29,0,6.468,6.940,35,22.34,,
2007.08.01,07X0802,050684,1,0,2007.08.06,0955,3.910,0.044,0.270,0.083,79.780,1.500,4.392,0.900,2.640,0.450,0.680,0.260,0.015,24,27,24,3,6.486,7.000,35,22.63,,
2007.09.01,07X0928,050684,1,0,2007.09.11,0940,3.920,0.044,0.290,0.090,84.370,1.560,4.459,0.500,2.670,0.480,0.730,0.330,0.002,21,22,21,1,6.494,7.080,25,23.53,,
2007.10.01,07X1028,050684,1,0,2007.10.03,1020,4.010,0.038,0.310,0.086,78.320,1.490,4.126,0.700,2.620,0.470,0.730,0.300,-0.005,17,26,24,2,6.431,6.960,25,23.32,,
2007.11.01,07X1188,050684,91,0,2007.11.14,1100,4.520,0.040,0.330,0.087,79.570,1.160,4.191,1.430,2.660,0.490,0.770,0.310,-0.008,23,29,29,0,6.632,7.090,25,24.03,,
2007.11.01,07X1189,050684,92,0,2007.11.14,1102,4.520,0.040,0.330,0.083,76.610,1.160,4.077,1.480,2.600,0.490,0.760,0.310,-0.001,22,25,24,1,6.675,7.050,25,23.82,,
2007.11.01,07X1190,050684,93,0,2007.11.14,1104,4.490,0.036,0.330,0.083,76.320,1.170,4.197,1.410,2.580,0.480,0.760,0.310,-0.003,25,25,23,2,6.692,7.030,25,23.92,,
2007.12.01,07X1281,050684,91,0,2007.12.12,1000,4.660,0.103,0.350,0.081,98.100,1.350,4.722,1.730,2.770,0.510,0.790,0.300,0.018,34,28,28,0,6.556,7.050,20,24.97,,
2007.12.01,07X1282,050684,92,0,2007.12.12,1002,4.610,0.099,0.350,0.079,99.570,1.370,4.811,1.710,2.760,0.500,0.790,0.300,0.019,31,28,40,0,6.578,7.070,20,24.66,,
2007.12.01,07X1283,050684,93,0,2007.12.12,1004,4.680,0.103,0.370,0.085,83.290,1.360,4.880,1.710,2.760,0.500,0.780,0.300,0.015,33,33,26,7,6.583,6.870,20,24.56,,
2008.01.01,08X0050,050684,1,0,2008.01.10,0945,4.780,0.480,0.390,0.077,73.060,1.600,5.233,2.700,2.740,0.500,0.730,0.270,0.040,68,50,45,5,6.274,6.870,25,24.69,,
2008.02.01,08X0139,050684,1,0,2008.02.13,1010,4.750,0.854,0.380,0.071,63.380,2.470,4.792,4.290,2.710,0.490,0.720,0.260,0.036,85,46,41,5,5.978,6.940,30,25.45,,
2008.03.01,08X0247,050684,1,0,2008.03.12,0920,4.770,0.907,0.390,0.078,65.150,2.570,4.948,4.340,2.650,0.480,0.720,0.260,0.032,109,74,60,14,5.967,6.930,30,25.07,,
2008.04.01,08X0330,050684,91,0,2008.04.03,1052,4.740,1.247,0.380,0.077,50.230,2.380,5.257,5.210,2.590,0.420,0.670,0.240,0.039,131,79,81,0,5.837,6.700,35,24.64,,
2008.04.01,08X0331,050684,92,0,2008.04.03,1054,4.740,1.244,0.360,0.076,50.050,2.330,5.410,5.220,2.590,0.430,0.660,0.240,0.040,131,76,74,2,5.858,6.600,35,24.64,,
2008.04.01,08X0332,050684,93,0,2008.04.03,1056,4.760,1.254,0.360,0.077,49.350,2.370,5.388,5.230,2.580,0.430,0.660,0.240,0.052,145,77,79,0,5.848,6.680,35,24.64,,
2008.05.01,08X0500,050684,1,0,2008.05.08,1018,4.110,0.565,0.300,0.073,56.660,0.920,3.533,3.810,2.360,0.390,0.610,0.230,0.008,111,46,49,0,6.448,6.790,35,20.60,,
2008.06.01,08X0606,050684,1,0,2008.06.11,1155,4.140,0.106,0.320,0.080,66.750,1.140,4.418,2.920,2.470,0.400,0.650,0.240,0.008,50,42,48,0,6.491,6.960,30,20.32,,
2008.07.01,08X0651,050684,1,0,2008.07.01,0926,4.160,0.018,0.300,0.082,71.890,1.170,4.361,2.300,2.450,0.400,0.590,0.230,0.007,34,34,34,0,6.534,6.910,30,21.08,,
2008.08.01,08X0792,050684,1,0,2008.08.04,1020,4.200,0.031,0.300,0.089,71.210,1.160,4.690,2.350,2.460,0.430,0.590,0.190,-0.022,42,35,28,7,6.603,6.930,30,21.02,,
2008.09.01,08X0985,050684,1,0,2008.09.11,1218,4.200,0.036,0.270,0.092,77.190,1.200,5.136,2.850,2.560,0.420,0.630,0.190,0.001,43,36,39,0,6.505,6.880,35,21.25,4.21,
2008.10.01,08X1026,050684,1,0,2008.10.01,1010,4.330,0.041,0.310,0.089,74.230,1.290,5.047,2.810,2.520,0.430,0.620,0.170,0.023,37,37,45,0,6.448,6.880,35,21.81,4.92,4.09
2008.11.01,08X1199,050684,91,0,2008.11.13,1030,4.190,0.083,0.330,0.085,75.640,1.170,5.306,3.540,2.610,0.440,0.680,0.220,0.003,58,48,48,0,6.644,7.000,40,22.26,2.05,1.17
2008.11.01,08X1200,050684,92,0,2008.11.13,1032,4.190,0.079,0.310,0.083,75.060,1.170,5.315,3.500,2.680,0.440,0.690,0.210,0.005,61,44,47,0,6.625,6.970,40,22.26,2.16,1.96
2008.11.01,08X1201,050684,93,0,2008.11.13,1034,4.170,0.083,0.310,0.083,70.280,1.180,5.345,3.420,2.630,0.440,0.690,0.210,0.002,61,44,43,1,6.633,6.990,40,22.15,3.27,1.64
2008.12.01,08X1227,050684,1,0,2008.12.01,1050,4.460,0.121,0.360,0.091,83.770,1.130,5.655,3.890,2.580,0.460,0.630,0.210,0.007,63,47,44,3,6.676,6.960,40,22.55,2.51,1.33
2009.01.01,09X0066,050684,1,0,2009.01.15,1015,4.744,0.364,0.354,0.086,69.120,1.650,5.648,4.960,2.820,0.460,0.640,0.170,0.018,92,59,59,0,6.324,7.050,40,23.72,3.56,0.65
2009.02.01,09X0162,050684,1,0,2009.02.11,0830,4.795,0.359,0.343,0.088,68.410,1.900,5.705,5.220,2.800,0.470,0.720,0.220,0.021,90,58,43,15,6.241,6.970,40,23.53,2.38,0.47
2009.03.01,09X0232,050684,91,0,2009.03.05,0954,4.974,0.437,0.418,0.091,75.050,2.110,5.399,5.080,2.790,0.490,0.800,0.230,0.027,107,53,50,3,6.191,6.860,40,25.48,5.78,0.24
2009.03.01,09X0233,050684,92,0,2009.03.05,0956,4.972,0.439,0.407,0.089,79.190,2.100,5.490,4.870,2.810,0.490,0.800,0.230,0.024,90,55,51,4,6.214,6.990,40,25.58,2.38,0.24
2009.03.01,09X0234,050684,93,0,2009.03.05,0958,4.989,0.437,0.414,0.091,75.490,2.100,5.571,5.050,2.760,0.490,0.800,0.230,0.030,93,50,52,0,6.217,6.910,40,25.48,10.42,0.46
2009.04.01,09X0333,050684,1,0,2009.04.02,1035,4.060,0.597,0.310,0.075,63.950,2.860,4.465,4.700,2.340,0.400,0.600,0.190,0.033,98,68,62,6,5.923,6.890,40,21.16,2.58,1.04
2009.05.01,09X0484,050684,1,0,2009.05.05,1038,4.023,0.300,0.280,0.077,65.810,0.980,4.281,4.530,2.360,0.390,0.630,0.190,0.005,74,57,60,0,6.584,6.900,35,20.77,3.70,2.27
